year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2002,56,Småföretagarnas,women,-24,7598.5,2976296.0
2002,56,Småföretagarnas,men,25-29,35527.5,16277696.0
2002,56,Småföretagarnas,women,25-29,24525.5,10289349.5
2002,56,Småföretagarnas,men,30-34,59888.5,28168298.5
2002,56,Småföretagarnas,women,30-34,41674.5,19237294.0
2002,56,Småföretagarnas,men,35-39,89649.0,43523834.0
2002,56,Småföretagarnas,women,35-39,53568.5,24751614.5
2002,56,Småföretagarnas,men,40-44,85532.0,42090007.0
2002,56,Småföretagarnas,women,40-44,46055.0,20947861.0
2002,56,Småföretagarnas,men,45-49,72538.0,36686675.0
2002,56,Småföretagarnas,women,45-49,36660.0,17293758.5
2002,56,Småföretagarnas,men,50-54,76836.5,40308876.0
2002,56,Småföretagarnas,women,50-54,42850.0,20233423.0
2002,56,Småföretagarnas,men,55-59,106035.0,57937058.5
2002,56,Småföretagarnas,women,55-59,69634.5,33837121.5
2002,56,Småföretagarnas,men,60+,181397.5,97662964.0
2002,56,Småföretagarnas,women,60+,91236.0,43115018.5
2002,62,Sekos,men,-24,76141.5,38742733.0
2002,62,Sekos,women,-24,36242.5,16634860.5
2002,62,Sekos,men,25-29,109514.5,62463036.0
2002,62,Sekos,women,25-29,61008.0,31796251.5
2002,62,Sekos,men,30-34,101567.5,60338342.5
2002,62,Sekos,women,30-34,71726.0,40122241.0
2002,62,Sekos,men,35-39,128655.5,77877824.0
2002,62,Sekos,women,35-39,86237.5,49250614.0
2002,62,Sekos,men,40-44,115940.0,70924859.0
2002,62,Sekos,women,40-44,65811.0,37764913.5
2002,62,Sekos,men,45-49,97924.0,60059634.0
2002,62,Sekos,women,45-49,43312.0,24539057.0
2002,62,Sekos,men,50-54,91062.5,55860686.0
2002,62,Sekos,women,50-54,43029.0,24003288.0
2002,62,Sekos,men,55-59,114855.5,71093291.0
2002,62,Sekos,women,55-59,51392.0,28154194.0
2002,62,Sekos,men,60+,107050.5,62005074.5
2002,62,Sekos,women,60+,78919.5,40143244.0
2002,65,STs,men,-24,7141.0,3597981.5
2002,65,STs,women,-24,9723.0,4478189.5
2002,65,STs,men,25-29,17195.5,9650856.5
2002,65,STs,women,25-29,26347.0,13789438.0
2002,65,STs,men,30-34,24449.5,14318908.0
2002,65,STs,women,30-34,52960.5,29755200.5
2002,65,STs,men,35-39,30794.5,18607014.5
2002,65,STs,women,35-39,70007.5,39812631.0
2002,65,STs,men,40-44,25121.0,14791363.0
2002,65,STs,women,40-44,58233.0,33284894.5
2002,65,STs,men,45-49,27872.5,16731824.0
2002,65,STs,women,45-49,68364.0,38820536.0
2002,65,STs,men,50-54,29583.5,17650670.5
2002,65,STs,women,50-54,69870.5,40031149.5
2002,65,STs,men,55-59,37126.0,22395946.5
2002,65,STs,women,55-59,98641.5,56001123.0
2002,65,STs,men,60+,30504.5,17861799.5
2002,65,STs,women,60+,114933.5,59867482.0
2002,67,IF Metalls,men,-24,466897.0,258609974.0
2002,67,IF Metalls,women,-24,133324.5,72494012.5
2002,67,IF Metalls,men,25-29,586743.5,349026980.5
2002,67,IF Metalls,women,25-29,202648.0,116016313.0
2002,67,IF Metalls,men,30-34,510551.0,308423655.0
2002,67,IF Metalls,women,30-34,254685.5,146963050.5
2002,67,IF Metalls,men,35-39,472489.0,285696431.0
2002,67,IF Metalls,women,35-39,262723.0,153122159.5
2002,67,IF Metalls,men,40-44,361636.5,218504452.0
2002,67,IF Metalls,women,40-44,167821.0,96109227.0
2002,67,IF Metalls,men,45-49,289300.5,175043431.0
2002,67,IF Metalls,women,45-49,134540.0,77131721.0
2002,67,IF Metalls,men,50-54,242856.5,148279967.5
2002,67,IF Metalls,women,50-54,100840.0,56697291.5
2002,67,IF Metalls,men,55-59,220770.5,133350683.5
2002,67,IF Metalls,women,55-59,103922.0,57213963.5
2002,67,IF Metalls,men,60+,419362.5,249795239.5
2002,67,IF Metalls,women,60+,157555.5,83694546.0
2002,68,Lärarnas,men,-24,5020.0,2318630.0
2002,68,Lärarnas,women,-24,9172.5,4105803.5
2002,68,Lärarnas,men,25-29,17970.0,9735337.0
2002,68,Lärarnas,women,25-29,65585.0,34597951.0
2002,68,Lärarnas,men,30-34,20550.0,11692429.5
2002,68,Lärarnas,women,30-34,80657.0,44155567.0
2002,68,Lärarnas,men,35-39,25945.0,14974591.5
2002,68,Lärarnas,women,35-39,78100.0,43464236.0
2002,68,Lärarnas,men,40-44,22231.5,13128495.0
2002,68,Lärarnas,women,40-44,64167.5,35556049.5
2002,68,Lärarnas,men,45-49,28921.0,17126299.5
2002,68,Lärarnas,women,45-49,60369.5,33113474.0
2002,68,Lärarnas,men,50-54,29286.0,17358310.5
2002,68,Lärarnas,women,50-54,50205.5,28389842.0
2002,68,Lärarnas,men,55-59,29182.5,17350727.5
2002,68,Lärarnas,women,55-59,46828.5,26669484.0
2002,68,Lärarnas,men,60+,35994.0,21675417.5
2002,68,Lärarnas,women,60+,49426.0,26871310.0
2002,69,Alfa,men,-24,611180.5,187914125.0
2002,69,Alfa,women,-24,528561.0,157601347.5
2002,69,Alfa,men,25-29,432052.0,143978265.0
2002,69,Alfa,women,25-29,354361.5,114191847.0
2002,69,Alfa,men,30-34,210103.5,73310227.0
2002,69,Alfa,women,30-34,140186.5,46985153.0
2002,69,Alfa,men,35-39,153410.0,53820176.5
2002,69,Alfa,women,35-39,108303.0,36115589.5
2002,69,Alfa,men,40-44,123820.5,44068906.5
2002,69,Alfa,women,40-44,84994.5,28115173.0
2002,69,Alfa,men,45-49,103263.5,36784033.5
2002,69,Alfa,women,45-49,67821.5,22062167.5
2002,69,Alfa,men,50-54,91769.5,32875389.5
2002,69,Alfa,women,50-54,54161.0,18012656.0
2002,69,Alfa,men,55-59,87459.5,31620656.0
2002,69,Alfa,women,55-59,44341.0,15059245.0
2002,69,Alfa,men,60+,67430.5,24722122.0
2002,69,Alfa,women,60+,52973.5,15974746.0
2002,70,Finans- och Försäkringsbranschens,men,-24,2993.0,1581426.5
2002,70,Finans- och Försäkringsbranschens,women,-24,8180.5,3927244.0
2002,70,Finans- och Försäkringsbranschens,men,25-29,11308.0,6381964.0
2002,70,Finans- och Försäkringsbranschens,women,25-29,15675.0,8495118.0
2002,70,Finans- och Försäkringsbranschens,men,30-34,9903.0,6171271.5
2002,70,Finans- och Försäkringsbranschens,women,30-34,17196.5,9694924.0
2002,70,Finans- och Försäkringsbranschens,men,35-39,7811.5,4899297.0
2002,70,Finans- och Försäkringsbranschens,women,35-39,15073.0,8743238.5
2002,70,Finans- och Försäkringsbranschens,men,40-44,4986.5,3148104.5
2002,70,Finans- och Försäkringsbranschens,women,40-44,10875.5,6414740.5
2002,70,Finans- och Försäkringsbranschens,men,45-49,4118.0,2602108.0
2002,70,Finans- och Försäkringsbranschens,women,45-49,11927.5,6866850.0
2002,70,Finans- och Försäkringsbranschens,men,50-54,7150.0,4457877.5
2002,70,Finans- och Försäkringsbranschens,women,50-54,19190.5,11217937.0
2002,70,Finans- och Försäkringsbranschens,men,55-59,9582.5,6001806.5
2002,70,Finans- och Försäkringsbranschens,women,55-59,30563.0,16638250.0
2002,70,Finans- och Försäkringsbranschens,men,60+,7486.5,4527711.5
2002,70,Finans- och Försäkringsbranschens,women,60+,22958.0,11786624.0
2003,4,Handelsanställdas,men,-24,141449.5,72979590.5
2003,4,Handelsanställdas,women,-24,245202.0,113172543.0
2003,4,Handelsanställdas,men,25-29,220921.5,129558851.5
2003,4,Handelsanställdas,women,25-29,371522.0,195826564.5
2003,4,Handelsanställdas,men,30-34,189443.0,114435899.5
2003,4,Handelsanställdas,women,30-34,389275.5,220628362.7
2003,4,Handelsanställdas,men,35-39,164980.0,100581166.0
2003,4,Handelsanställdas,women,35-39,313402.0,179195940.0
2003,4,Handelsanställdas,men,40-44,124548.5,75794600.5
2003,4,Handelsanställdas,women,40-44,182872.5,103008752.0
2003,4,Handelsanställdas,men,45-49,95179.0,58149524.0
2003,4,Handelsanställdas,women,45-49,128605.5,72183122.5
2003,4,Handelsanställdas,men,50-54,78540.0,47744629.5
2003,4,Handelsanställdas,women,50-54,138330.5,76547762.5
2003,4,Handelsanställdas,men,55-59,71282.5,44381729.5
2003,4,Handelsanställdas,women,55-59,169487.0,92140903.5
2003,4,Handelsanställdas,men,60+,88413.5,54483755.0
2003,4,Handelsanställdas,women,60+,297039.0,155605797.0
2003,6,GS,men,-24,84817.0,48540420.5
2003,6,GS,women,-24,21702.5,11899692.5
2003,6,GS,men,25-29,121167.5,76100845.0
2003,6,GS,women,25-29,37059.5,22156517.0
2003,6,GS,men,30-34,115960.0,74553877.5
2003,6,GS,women,30-34,55999.0,34659033.5
2003,6,GS,men,35-39,119907.5,77673631.5
2003,6,GS,women,35-39,60756.0,37743023.5
2003,6,GS,men,40-44,109903.0,70713917.5
2003,6,GS,women,40-44,45425.0,27658062.0
2003,6,GS,men,45-49,104298.5,66705191.5
2003,6,GS,women,45-49,30763.5,18766164.5
2003,6,GS,men,50-54,106917.0,69524317.5
2003,6,GS,women,50-54,29026.0,17726116.0
2003,6,GS,men,55-59,138262.5,90815720.0
2003,6,GS,women,55-59,33617.0,19987626.0
2003,6,GS,men,60+,191800.0,123307584.0
2003,6,GS,women,60+,45207.0,26841782.5
2003,10,Livsmedelsarbetarnas,men,-24,89225.0,50272611.5
2003,10,Livsmedelsarbetarnas,women,-24,53379.0,28771059.5
2003,10,Livsmedelsarbetarnas,men,25-29,98745.5,59682788.5
2003,10,Livsmedelsarbetarnas,women,25-29,69643.0,41219468.0
2003,10,Livsmedelsarbetarnas,men,30-34,82210.0,51381773.0
2003,10,Livsmedelsarbetarnas,women,30-34,66657.5,39695509.0
2003,10,Livsmedelsarbetarnas,men,35-39,59082.5,37320398.0
2003,10,Livsmedelsarbetarnas,women,35-39,63804.0,37778571.0
2003,10,Livsmedelsarbetarnas,men,40-44,47841.0,30223875.5
2003,10,Livsmedelsarbetarnas,women,40-44,34793.0,20168527.0
2003,10,Livsmedelsarbetarnas,men,45-49,35842.5,22335558.0
2003,10,Livsmedelsarbetarnas,women,45-49,27584.0,16222363.5
2003,10,Livsmedelsarbetarnas,men,50-54,25921.0,16388296.5
2003,10,Livsmedelsarbetarnas,women,50-54,19187.5,11362494.5
2003,10,Livsmedelsarbetarnas,men,55-59,24516.5,15433105.0
2003,10,Livsmedelsarbetarnas,women,55-59,15304.0,8581105.5
2003,10,Livsmedelsarbetarnas,men,60+,37491.0,23490985.0
2003,10,Livsmedelsarbetarnas,women,60+,27210.0,15160305.0
2003,14,Unionens,men,-24,150161.0,80835497.0
2003,14,Unionens,women,-24,175775.5,86387353.0
2003,14,Unionens,men,25-29,481023.5,302371766.5
2003,14,Unionens,women,25-29,499643.5,290989677.0
2003,14,Unionens,men,30-34,539113.5,353796579.5
2003,14,Unionens,women,30-34,679428.0,421194451.5
2003,14,Unionens,men,35-39,495697.5,328065281.5
2003,14,Unionens,women,35-39,733193.5,457927248.5
2003,14,Unionens,men,40-44,385603.5,254560520.5
2003,14,Unionens,women,40-44,518299.5,321885587.0
2003,14,Unionens,men,45-49,350645.0,231163834.0
2003,14,Unionens,women,45-49,421570.5,261827233.0
2003,14,Unionens,men,50-54,372985.5,244918750.5
2003,14,Unionens,women,50-54,453956.0,279697276.5
2003,14,Unionens,men,55-59,477481.0,316176143.5
2003,14,Unionens,women,55-59,578378.5,353356931.5
2003,14,Unionens,men,60+,671438.0,443036035.5
2003,14,Unionens,women,60+,706536.5,422213614.5
2003,19,Transportarbetarnas,men,-24,92978.0,52165867.0
2003,19,Transportarbetarnas,women,-24,28543.5,14674677.0
2003,19,Transportarbetarnas,men,25-29,153774.5,94956143.0
2003,19,Transportarbetarnas,women,25-29,49974.5,28761362.0
2003,19,Transportarbetarnas,men,30-34,137708.5,87250229.0
2003,19,Transportarbetarnas,women,30-34,48938.5,29541927.5
2003,19,Transportarbetarnas,men,35-39,148632.5,96337151.0
2003,19,Transportarbetarnas,women,35-39,44982.5,27852660.0
2003,19,Transportarbetarnas,men,40-44,140243.0,90835185.5
2003,19,Transportarbetarnas,women,40-44,28845.5,17464502.0
2003,19,Transportarbetarnas,men,45-49,116587.0,75892402.5
2003,19,Transportarbetarnas,women,45-49,17614.5,10472451.5
2003,19,Transportarbetarnas,men,50-54,94434.5,61410027.5
2003,19,Transportarbetarnas,women,50-54,11126.5,6643814.5
2003,19,Transportarbetarnas,men,55-59,86478.0,56336704.0
2003,19,Transportarbetarnas,women,55-59,13556.5,8151131.0
2003,19,Transportarbetarnas,men,60+,95353.0,62261103.5
2003,19,Transportarbetarnas,women,60+,15525.5,9008839.0
2003,22,Hotell- och Restauranganställdas,men,-24,89335.0,44372677.0
2003,22,Hotell- och Restauranganställdas,women,-24,185081.0,84810612.5
2003,22,Hotell- och Restauranganställdas,men,25-29,152475.5,84260330.0
2003,22,Hotell- och Restauranganställdas,women,25-29,253491.0,133710346.0
2003,22,Hotell- och Restauranganställdas,men,30-34,146530.5,81370949.5
2003,22,Hotell- och Restauranganställdas,women,30-34,251351.0,138698463.5
2003,22,Hotell- och Restauranganställdas,men,35-39,129350.5,72215731.0
2003,22,Hotell- och Restauranganställdas,women,35-39,189984.0,106535662.0
2003,22,Hotell- och Restauranganställdas,men,40-44,96225.0,53016365.0
2003,22,Hotell- och Restauranganställdas,women,40-44,112769.5,61394039.5
2003,22,Hotell- och Restauranganställdas,men,45-49,57849.0,32091024.0
2003,22,Hotell- och Restauranganställdas,women,45-49,73419.5,39525183.0
2003,22,Hotell- och Restauranganställdas,men,50-54,42237.5,24230913.5
2003,22,Hotell- och Restauranganställdas,women,50-54,52928.0,28086264.5
2003,22,Hotell- och Restauranganställdas,men,55-59,26816.5,15261124.5
2003,22,Hotell- och Restauranganställdas,women,55-59,50859.0,27721483.5
2003,22,Hotell- och Restauranganställdas,men,60+,20959.0,11985596.0
2003,22,Hotell- och Restauranganställdas,women,60+,60627.0,31980955.5
2003,23,Säljarnas,men,-24,2227.5,1302505.0
2003,23,Säljarnas,women,-24,1173.0,551110.5
2003,23,Säljarnas,men,25-29,8761.0,5524414.5
2003,23,Säljarnas,women,25-29,2233.0,1237152.5
2003,23,Säljarnas,men,30-34,9599.5,6392777.5
2003,23,Säljarnas,women,30-34,5120.0,3149152.5
2003,23,Säljarnas,men,35-39,16969.0,11243565.5
2003,23,Säljarnas,women,35-39,6078.5,3833689.5
2003,23,Säljarnas,men,40-44,15088.5,10210611.5
2003,23,Säljarnas,women,40-44,4068.5,2620097.5
2003,23,Säljarnas,men,45-49,14931.0,9836526.5
2003,23,Säljarnas,women,45-49,4861.0,3013978.5
2003,23,Säljarnas,men,50-54,16069.5,10209749.5
2003,23,Säljarnas,women,50-54,2161.0,1376938.0
2003,23,Säljarnas,men,55-59,18168.0,11601756.0
2003,23,Säljarnas,women,55-59,3444.0,2175324.5
2003,23,Säljarnas,men,60+,27102.5,17231932.5
2003,23,Säljarnas,women,60+,5832.5,3620473.5
2003,26,Elektrikernas,men,-24,34841.0,20111178.0
2003,26,Elektrikernas,women,-24,908.0,445391.0
2003,26,Elektrikernas,men,25-29,29804.5,19180975.5
2003,26,Elektrikernas,women,25-29,404.0,267257.5
2003,26,Elektrikernas,men,30-34,25135.5,16560311.5
2003,26,Elektrikernas,women,30-34,1437.5,897180.5
2003,26,Elektrikernas,men,35-39,23569.5,15922992.5
2003,26,Elektrikernas,women,35-39,553.5,325444.0
2003,26,Elektrikernas,men,40-44,19605.0,12930990.5
2003,26,Elektrikernas,women,40-44,231.0,131549.5
2003,26,Elektrikernas,men,45-49,14473.0,9800253.0
2003,26,Elektrikernas,women,45-49,445.5,225305.5
2003,26,Elektrikernas,men,50-54,16887.0,11312382.0
2003,26,Elektrikernas,women,50-54,233.5,140315.5
2003,26,Elektrikernas,men,55-59,12360.0,8130640.0
2003,26,Elektrikernas,women,55-59,234.0,134380.0
2003,26,Elektrikernas,men,60+,14130.0,9190360.5
2003,26,Elektrikernas,women,60+,309.0,132002.5
2003,27,Ledarnas,men,-24,1342.0,811943.0
2003,27,Ledarnas,women,-24,351.0,167747.0
2003,27,Ledarnas,men,25-29,6824.0,4424646.0
2003,27,Ledarnas,women,25-29,4001.0,2444978.5
2003,27,Ledarnas,men,30-34,21315.5,14420101.0
2003,27,Ledarnas,women,30-34,9144.5,6156811.0
2003,27,Ledarnas,men,35-39,28059.5,19270604.0
2003,27,Ledarnas,women,35-39,12947.0,8735671.5
2003,27,Ledarnas,men,40-44,33037.0,22746773.5
2003,27,Ledarnas,women,40-44,13402.0,9046595.5
2003,27,Ledarnas,men,45-49,38554.5,26486995.0
2003,27,Ledarnas,women,45-49,9156.5,6020780.5
2003,27,Ledarnas,men,50-54,58840.5,40202563.5
2003,27,Ledarnas,women,50-54,11431.0,7537066.0
2003,27,Ledarnas,men,55-59,107572.5,72983076.5
2003,27,Ledarnas,women,55-59,11049.0,7360649.5
2003,27,Ledarnas,men,60+,196948.0,133553747.0
2003,27,Ledarnas,women,60+,14134.0,9218661.0
2003,36,Byggnadsarbetarnas,men,-24,244739.0,139252737.5
2003,36,Byggnadsarbetarnas,women,-24,3140.5,1585414.5
2003,36,Byggnadsarbetarnas,men,25-29,319701.5,209564607.5
2003,36,Byggnadsarbetarnas,women,25-29,6015.5,3547177.0
2003,36,Byggnadsarbetarnas,men,30-34,313691.0,211380816.5
2003,36,Byggnadsarbetarnas,women,30-34,6186.5,3961563.5
2003,36,Byggnadsarbetarnas,men,35-39,343790.5,233567157.5
2003,36,Byggnadsarbetarnas,women,35-39,9281.5,5591172.0
2003,36,Byggnadsarbetarnas,men,40-44,283652.5,193065057.0
2003,36,Byggnadsarbetarnas,women,40-44,4867.0,2953718.0
2003,36,Byggnadsarbetarnas,men,45-49,233077.5,158320356.5
2003,36,Byggnadsarbetarnas,women,45-49,3266.5,1995961.0
2003,36,Byggnadsarbetarnas,men,50-54,225604.5,153328632.0
2003,36,Byggnadsarbetarnas,women,50-54,2103.0,1130958.5
2003,36,Byggnadsarbetarnas,men,55-59,245271.5,166546953.5
2003,36,Byggnadsarbetarnas,women,55-59,1196.0,636619.5
2003,36,Byggnadsarbetarnas,men,60+,248335.5,166753950.5
2003,36,Byggnadsarbetarnas,women,60+,1095.0,556207.5
2003,41,Sveriges arbetares,men,-24,16951.5,8540762.5
2003,41,Sveriges arbetares,women,-24,9492.0,4160118.5
2003,41,Sveriges arbetares,men,25-29,28022.5,15942380.0
2003,41,Sveriges arbetares,women,25-29,17833.0,8817207.5
2003,41,Sveriges arbetares,men,30-34,26870.5,16412709.0
2003,41,Sveriges arbetares,women,30-34,18252.5,10110774.5
2003,41,Sveriges arbetares,men,35-39,32941.5,20510753.0
2003,41,Sveriges arbetares,women,35-39,17987.5,10461953.0
2003,41,Sveriges arbetares,men,40-44,26487.0,16957526.5
2003,41,Sveriges arbetares,women,40-44,18750.5,10716148.5
2003,41,Sveriges arbetares,men,45-49,26102.5,17134095.0
2003,41,Sveriges arbetares,women,45-49,10336.5,6115747.0
2003,41,Sveriges arbetares,men,50-54,24559.0,15488604.5
2003,41,Sveriges arbetares,women,50-54,9970.5,5675916.0
2003,41,Sveriges arbetares,men,55-59,24715.5,15927820.5
2003,41,Sveriges arbetares,women,55-59,5954.0,3520055.5
2003,41,Sveriges arbetares,men,60+,20699.5,13019686.5
2003,41,Sveriges arbetares,women,60+,4037.0,1976929.0
2003,44,Pappersindustriarbetarnas,men,-24,24219.0,13670123.5
2003,44,Pappersindustriarbetarnas,women,-24,8585.0,4582209.0
2003,44,Pappersindustriarbetarnas,men,25-29,15570.5,9681890.0
2003,44,Pappersindustriarbetarnas,women,25-29,8180.5,4625720.0
2003,44,Pappersindustriarbetarnas,men,30-34,14029.0,9281263.5
2003,44,Pappersindustriarbetarnas,women,30-34,8171.0,5052247.0
2003,44,Pappersindustriarbetarnas,men,35-39,15097.5,10111149.5
2003,44,Pappersindustriarbetarnas,women,35-39,9037.5,5519067.5
2003,44,Pappersindustriarbetarnas,men,40-44,11873.5,7762785.5
2003,44,Pappersindustriarbetarnas,women,40-44,6306.0,3902255.0
2003,44,Pappersindustriarbetarnas,men,45-49,13056.5,8555882.5
2003,44,Pappersindustriarbetarnas,women,45-49,4023.0,2394033.0
2003,44,Pappersindustriarbetarnas,men,50-54,10029.0,6612614.5
2003,44,Pappersindustriarbetarnas,women,50-54,2966.0,1823507.0
2003,44,Pappersindustriarbetarnas,men,55-59,12495.0,8382688.0
2003,44,Pappersindustriarbetarnas,women,55-59,4517.5,2669553.0
2003,44,Pappersindustriarbetarnas,men,60+,21701.0,14654289.5
2003,44,Pappersindustriarbetarnas,women,60+,4838.0,2728782.5
2003,47,Fastighets,men,-24,23288.0,11316254.0
2003,47,Fastighets,women,-24,31439.5,14497079.0
2003,47,Fastighets,men,25-29,56542.5,31409067.5
2003,47,Fastighets,women,25-29,69738.0,33975006.0
2003,47,Fastighets,men,30-34,58136.5,33785313.0
2003,47,Fastighets,women,30-34,78529.0,41079252.5
2003,47,Fastighets,men,35-39,64453.0,37368703.5
2003,47,Fastighets,women,35-39,75491.0,39144977.5
2003,47,Fastighets,men,40-44,58482.0,33692165.5
2003,47,Fastighets,women,40-44,53014.5,27407721.0
2003,47,Fastighets,men,45-49,46730.5,26933319.5
2003,47,Fastighets,women,45-49,36335.0,18623419.0
2003,47,Fastighets,men,50-54,34311.5,20279491.0
2003,47,Fastighets,women,50-54,27910.5,13546486.5
2003,47,Fastighets,men,55-59,36477.0,22082194.5
2003,47,Fastighets,women,55-59,21647.5,10685133.5
2003,47,Fastighets,men,60+,35921.0,22040203.5
2003,47,Fastighets,women,60+,25597.0,12472601.0
2003,51,Kommunalarbetarnas,men,-24,181971.5,85715804.0
2003,51,Kommunalarbetarnas,women,-24,553801.0,244072466.0
2003,51,Kommunalarbetarnas,men,25-29,259201.5,139228563.5
2003,51,Kommunalarbetarnas,women,25-29,797610.5,396680629.0
2003,51,Kommunalarbetarnas,men,30-34,281830.5,159284769.0
2003,51,Kommunalarbetarnas,women,30-34,965499.0,517954452.0
2003,51,Kommunalarbetarnas,men,35-39,295769.5,169170373.0
2003,51,Kommunalarbetarnas,women,35-39,907036.0,492579041.5
2003,51,Kommunalarbetarnas,men,40-44,253717.0,145420774.0
2003,51,Kommunalarbetarnas,women,40-44,685760.0,369392275.0
2003,51,Kommunalarbetarnas,men,45-49,213438.5,121914676.0
2003,51,Kommunalarbetarnas,women,45-49,515599.0,277685614.0
2003,51,Kommunalarbetarnas,men,50-54,176092.0,101157895.5
2003,51,Kommunalarbetarnas,women,50-54,386713.5,208625316.0
2003,51,Kommunalarbetarnas,men,55-59,135844.0,78764493.5
2003,51,Kommunalarbetarnas,women,55-59,320495.5,171697524.5
2003,51,Kommunalarbetarnas,men,60+,126990.5,71004584.0
2003,51,Kommunalarbetarnas,women,60+,335833.5,158555884.0
2003,52,Journalisternas,men,-24,2255.5,1188588.0
2003,52,Journalisternas,women,-24,2527.0,1295433.5
2003,52,Journalisternas,men,25-29,15010.0,9101445.5
2003,52,Journalisternas,women,25-29,20043.0,12201857.5
2003,52,Journalisternas,men,30-34,14704.5,9747407.0
2003,52,Journalisternas,women,30-34,20533.0,13459210.5
2003,52,Journalisternas,men,35-39,10558.0,6993717.0
2003,52,Journalisternas,women,35-39,14364.0,9290223.5
2003,52,Journalisternas,men,40-44,7637.0,5159267.0
2003,52,Journalisternas,women,40-44,11273.5,7460768.0
2003,52,Journalisternas,men,45-49,5813.0,3840857.0
2003,52,Journalisternas,women,45-49,6975.5,4550032.5
2003,52,Journalisternas,men,50-54,5296.5,3394037.0
2003,52,Journalisternas,women,50-54,5676.5,3662533.0
2003,52,Journalisternas,men,55-59,5839.0,3755492.0
2003,52,Journalisternas,women,55-59,5105.0,3273705.5
